vto_short,vto_label,tok1,tok2,uuid,family,genus,specificepithet,lat,lon,char_sesamoid_bone_of_manus,char_carpal_bone,char_metacarpal_bone,char_humerus,char_ulna,char_radius_bone,char_centrale_fore,char_ulnare,char_phalanx_of_manus,char_intermedium,char_radiale,char_pelvic_fin,char_pectoral_fin,char_pelvic_sucking_disc
VTO:0008116,Dasypus novemcinctus,dasypus,novemcinctus,908f6150-0a28-4fb5-8357-b933cfe721d1,dasypodidae,dasypus,novemcinctus,30.850371,-81.460197,1,1,1,1,1,1,?,?,1,?,?,,,
VTO:0033069,Alligator mississippiensis,alligator,mississippiensis,dd30d898-0fc4-4a75-b3eb-d857d4f3879c,alligatoridae,alligator,mississippiensis,25.382046,-80.607606,?,1,1,1,1,1,0,1,1,?,?,,,
VTO:0033069,Alligator mississippiensis,alligator,mississippiensis,4f49ac08-d8d9-42b1-934e-980863282837,alligatoridae,alligator,mississippiensis,25.382046,-80.607606,?,1,1,1,1,1,0,1,1,?,?,,,
VTO:0012970,Castor canadensis,castor,canadensis,1b2273e8-b43b-41be-a057-3535079d0e68,castoridae,castor,canadensis,64.5011111,-165.4063889,1,1,1,1,1,1,?,?,1,?,?,,,
VTO:0012970,Castor canadensis,castor,canadensis,d35d9ae4-7c0a-4cda-a899-a1d30a142f0c,castoridae,castor,canadensis,64.5011111,-165.4063889,1,1,1,1,1,1,?,?,1,?,?,,,
VTO:0010655,Canis lupus,canis,lupus,67059624-f417-4092-bfd0-de865202329d,canidae,canis,lupus,48.245286,-114.295816,1,1,1,1,1,1,?,?,1,?,?,,,
VTO:0010655,Canis lupus,canis,lupus,60f03b1a-abec-40f7-a990-88fa27ac184e,canidae,canis,lupus,48.245286,-114.295816,1,1,1,1,1,1,?,?,1,?,?,,,
VTO:0010655,Canis lupus,canis,lupus,16de20a3-88ec-4504-b89c-a79529995ea1,canidae,canis,lupus,48.245286,-114.295816,1,1,1,1,1,1,?,?,1,?,?,,,
VTO:0010655,Canis lupus,canis,lupus,75617c61-c456-4b98-91a8-2df83f5dc2a3,canidae,canis,lupus,48.245286,-114.295816,1,1,1,1,1,1,?,?,1,?,?,,,
VTO:0010655,Canis lupus,canis,lupus,e32e3fc2-3b39-4a26-90f3-049ad1783abe,canidae,canis,lupus,48.245286,-114.295816,1,1,1,1,1,1,?,?,1,?,?,,,
VTO:0006847,Osteopilus septentrionalis,osteopilus,septentrionalis,a26f1114-036c-42e9-bdfb-a2efd1282825,hylidae,osteopilus,septentrionalis,20.02575,-76.695817,?,1,?,?,?,?,?,1,1,?,?,,,
VTO:0006847,Osteopilus septentrionalis,osteopilus,septentrionalis,eadabeda-f946-44f2-918f-1f234e26aee0,hylidae,osteopilus,septentrionalis,20.02575,-76.695817,?,1,?,?,?,?,?,1,1,?,?,,,
VTO:0006847,Osteopilus septentrionalis,osteopilus,septentrionalis,d8204d93-1304-4b9f-aad7-d557eee9cbe3,hylidae,osteopilus,septentrionalis,20.02575,-76.695817,?,1,?,?,?,?,?,1,1,?,?,,,
VTO:0006847,Osteopilus septentrionalis,osteopilus,septentrionalis,fb2c3ef0-5f86-487c-bb9d-decf42de4514,hylidae,osteopilus,septentrionalis,20.02575,-76.695817,?,1,?,?,?,?,?,1,1,?,?,,,
VTO:0006847,Osteopilus septentrionalis,osteopilus,septentrionalis,6fba2659-d12b-4b72-b74d-8e350d8724ef,hylidae,osteopilus,septentrionalis,20.02575,-76.695817,?,1,?,?,?,?,?,1,1,?,?,,,
VTO:0011065,Bos taurus,bos,taurus,8992cb64-f810-419c-9860-362a0f8a909c,bovidae,bos,taurus,19.958025,-76.680874,1,1,1,1,1,1,?,?,1,?,?,,,
VTO:0011351,Sus scrofa,sus,scrofa,b763b80e-3fa6-47bf-b3ee-9180413a5d36,suidae,sus,scrofa,20.510614,-74.671697,1,1,1,1,1,1,?,?,1,?,?,,,
VTO:0011351,Sus scrofa,sus,scrofa,f0a6c6b3-71aa-460a-9e70-7072b314ac31,suidae,sus,scrofa,20.510614,-74.671697,1,1,1,1,1,1,?,?,1,?,?,,,
VTO:0012970,Castor canadensis,castor,canadensis,284a2405-8fc2-43b9-860d-50f50c472471,castoridae,castor,canadensis,34.932879,-91.237611,1,1,1,1,1,1,?,?,1,?,?,,,
VTO:0011065,Bos taurus,bos,taurus,fd44aa8f-908a-4fb6-a082-0b39e155aa4c,bovidae,bos,taurus,-33.73,-58.965,1,1,1,1,1,1,?,?,1,?,?,,,
VTO:0053690,Syngnathidae,syngnathidae,,01515325-673c-47cf-9f94-3dbdf4ceab5a,syngnathidae,hippocampus,denise,-0.512429,130.890547,,,,,,,,,,,,0,?,0
VTO:0049110,Labridae,labridae,,4939059a-0290-44a0-a785-87fa43b015d1,labridae,cheilinus,undulatus,-0.512429,130.890547,,,,,,,,,,,,0 and 1,1,0
VTO:0049205,Cheilinus undulatus,cheilinus,undulatus,4939059a-0290-44a0-a785-87fa43b015d1,labridae,cheilinus,undulatus,-0.512429,130.890547,,,,,,,,,,,,1,1,?
VTO:0031728,Gallus gallus,gallus,gallus,a96e24a4-9e76-4757-853f-5b16ec418d8c,phasianidae,gallus,gallus,4.15,25.1666667,?,1,1,1,1,1,?,1,1,1,?,,,
VTO:0041850,Tetraodontidae,tetraodontidae,,696c97ca-c80d-4ee0-81a1-a9a0f1ee959d,tetraodontidae,arothron,nigropunctatus,-0.512429,130.890547,,,,,,,,,,,,0 and 1,1,0
VTO:0042308,Acanthuridae,acanthuridae,,54179462-d034-4dca-a1b2-47ca112a8846,acanthuridae,naso,caeruleacauda,-0.512429,130.890547,,,,,,,,,,,,1,1,?
VTO:0031728,Gallus gallus,gallus,gallus,7493f156-ef2a-4e38-90a9-c74191689ec1,phasianidae,gallus,gallus,11.3808833,107.0625,?,1,1,1,1,1,?,1,1,1,?,,,
VTO:0049110,Labridae,labridae,,5aaf4a60-a76e-4720-9c95-d80fd25999ab,labridae,cheilinus,undulatus,7.303293,134.193802,,,,,,,,,,,,0 and 1,1,0
VTO:0049205,Cheilinus undulatus,cheilinus,undulatus,5aaf4a60-a76e-4720-9c95-d80fd25999ab,labridae,cheilinus,undulatus,7.303293,134.193802,,,,,,,,,,,,1,1,?
VTO:0056168,Holocentridae,holocentridae,,d9e43f8b-54dc-4167-a823-f4437507ba7f,holocentridae,myripristis,adusta,7.303293,134.193802,,,,,,,,,,,,1,?,?
VTO:0041983,Diodontidae,diodontidae,,1e0799d7-bcc2-4d6b-ab6c-e5909be496a3,diodontidae,diodon,liturosus,7.303293,134.193802,,,,,,,,,,,,0,1,0
VTO:0049110,Labridae,labridae,,274e89c5-ad4e-4588-b5b0-b6a1e7533ba2,labridae,cheilinus,undulatus,7.303293,134.193802,,,,,,,,,,,,0 and 1,1,0
VTO:0049205,Cheilinus undulatus,cheilinus,undulatus,274e89c5-ad4e-4588-b5b0-b6a1e7533ba2,labridae,cheilinus,undulatus,7.303293,134.193802,,,,,,,,,,,,1,1,?
VTO:0042075,Balistidae,balistidae,,7ea037fe-5dd5-4dd3-8c8b-88eaa3b5fe4b,balistidae,balistoides,viridescens,7.303293,134.193802,,,,,,,,,,,,0 and 1,1,0
VTO:0012970,Castor canadensis,castor,canadensis,dace3a29-bfa7-4b16-b9e4-0c7c91cbd0b3,castoridae,castor,canadensis,46.8063777,-80.1073372,1,1,1,1,1,1,?,?,1,?,?,,,
VTO:0010361,Equus caballus,equus,caballus,41220f12-bab0-4ee0-a318-8a1d76572d21,equidae,equus,caballus,51.35108,-115.5951,1,1,1,1,1,1,?,?,1,?,?,,,
VTO:0042243,Ostraciidae,ostraciidae,,76d96797-cc3f-4fe4-8dde-258aa034b385,ostraciidae,rhinesomus,triqueter,12.084451,-68.316661,,,,,,,,,,,,0 and 1,1,0
VTO:0049110,Labridae,labridae,,f8f82459-a0dc-4a89-a2db-395671c26256,labridae,bodianus,rufus,12.084451,-68.316661,,,,,,,,,,,,0 and 1,1,0
VTO:0042243,Ostraciidae,ostraciidae,,a546d917-46f1-425a-a720-5d5145b0d5b3,ostraciidae,acanthostracion,polygonius,12.084451,-68.316661,,,,,,,,,,,,0 and 1,1,0
VTO:0042308,Acanthuridae,acanthuridae,,95c304c3-a1c4-4633-8fa7-5409fd05f55f,acanthuridae,acanthurus,mata,1.930516,-157.560948,,,,,,,,,,,,1,1,?
VTO:0034009,Muraenidae,muraenidae,,7b2e24ce-7f63-4336-8877-bc4498ecfea3,muraenidae,gymnothorax,prionodon,1.930516,-157.560948,,,,,,,,,,,,0,0,0
VTO:0034009,Muraenidae,muraenidae,,c48d88d4-8905-46de-acc3-00c1794e6f37,muraenidae,gymnothorax,thyrsoideus,1.930516,-157.560948,,,,,,,,,,,,0,0,0
VTO:0034009,Muraenidae,muraenidae,,2cd5e710-d3aa-4e4e-8157-fe4687285194,muraenidae,gymnothorax,meleagris,1.930516,-157.560948,,,,,,,,,,,,0,0,0
VTO:0034009,Muraenidae,muraenidae,,de73bce8-97a2-4de2-aee9-a392937a7c3c,muraenidae,gymnothorax,prionodon,1.930516,-157.560948,,,,,,,,,,,,0,0,0
VTO:0034009,Muraenidae,muraenidae,,f0271efd-37a4-4399-a633-38a7c011df48,muraenidae,gymnothorax,breedeni,1.930516,-157.560948,,,,,,,,,,,,0,0,0
VTO:0043259,Carangidae,carangidae,,09e070da-7ff5-4964-b0a0-8e08d20ba8d8,carangidae,caranx,caranx,1.930516,-157.560948,,,,,,,,,,,,0 and 1,1,0
VTO:0057558,Synodontidae,synodontidae,,4c796408-f481-49e0-a51c-4a3516d9554b,synodontidae,synodus,intermedius,12.285917,-82.992718,,,,,,,,,,,,1,?,?
VTO:0057558,Synodontidae,synodontidae,,1a85f0d4-f896-41f4-b676-84d13e8fa63e,synodontidae,synodus,lacertinus,16.079753,-86.88771,,,,,,,,,,,,1,?,?
VTO:0049110,Labridae,labridae,,1cbdd272-5c49-4ef4-b51f-8ef201509be6,labridae,halichoeres,garnoti,16.079753,-86.88771,,,,,,,,,,,,0 and 1,1,0
VTO:0007173,Incilius coniferus,incilius,coniferus,0d0bd104-7582-44b2-9699-c662a38432a5,bufonidae,incilius,coniferus,10.4283972,-84.5806417,?,?,?,?,?,?,?,?,1,?,?,,,
VTO:0001480,Sirenidae,sirenidae,,22efad8b-f819-4f03-8bee-37237a9f9e9d,sirenidae,siren,lacertina,28.6,-81.1988889,?,?,?,1,1,1,?,?,?,?,?,,,
VTO:0007359,Anaxyrus americanus,anaxyrus,americanus,b7858a91-0535-4d5e-9bd9-2441266214cd,bufonidae,anaxyrus,americanus,39.2132295,-86.2079573,?,?,?,?,?,?,?,?,1,?,?,,,
VTO:0007375,Anaxyrus woodhousii,anaxyrus,woodhousii,3def0383-46c0-4db2-b44c-3d7fcf99c37c,bufonidae,anaxyrus,woodhousii,30.267153,-97.74306,?,?,?,?,?,?,?,?,1,?,?,,,
VTO:0007375,Anaxyrus woodhousii,anaxyrus,woodhousii,75a05129-2b5d-4193-9031-7f196da0125a,bufonidae,anaxyrus,woodhousii,30.090088,-97.188874,?,?,?,?,?,?,?,?,1,?,?,,,
VTO:0007359,Anaxyrus americanus,anaxyrus,americanus,2974568e-63a0-40f0-8e02-3df48371865b,bufonidae,anaxyrus,americanus,33.9411858,-83.3893204,?,?,?,?,?,?,?,?,1,?,?,,,
VTO:0007359,Anaxyrus americanus,anaxyrus,americanus,65124432-ea8b-467c-a41e-f290b1439b40,bufonidae,anaxyrus,americanus,33.9411858,-83.3893204,?,?,?,?,?,?,?,?,1,?,?,,,
VTO:0007366,Anaxyrus terrestris,anaxyrus,terrestris,96784cbe-5d04-45c7-8dc9-1ec9d3e5e745,bufonidae,anaxyrus,terrestris,32.0788062,-81.1462641,?,?,?,?,?,?,?,?,1,?,?,,,
VTO:0007366,Anaxyrus terrestris,anaxyrus,terrestris,c624d710-193a-42bd-867e-354e8e822490,bufonidae,anaxyrus,terrestris,32.1480284,-81.1834717,?,?,?,?,?,?,?,?,1,?,?,,,
VTO:0007366,Anaxyrus terrestris,anaxyrus,terrestris,e634043f-8333-4ab3-aaca-194eb62ee855,bufonidae,anaxyrus,terrestris,33.2104247,-82.3960018,?,?,?,?,?,?,?,?,1,?,?,,,
VTO:0007359,Anaxyrus americanus,anaxyrus,americanus,d82e88f9-ed9a-4993-a588-97f2d4ddcb52,bufonidae,anaxyrus,americanus,38.7530915,-92.2005701,?,?,?,?,?,?,?,?,1,?,?,,,
VTO:0010655,Canis lupus,canis,lupus,6fe98db3-10fc-463f-bc2e-1f0caa4b6dff,canidae,canis,lupus,10.5698278,-67.1206802,1,1,1,1,1,1,?,?,1,?,?,,,
VTO:0056977,Batrachoididae,batrachoididae,,ab686c28-5ab5-426b-b3b9-99d859c75741,batrachoididae,porichthys,notatus,47.6532,-122.31637,,,,,,,,,,,,1,1,?
VTO:0040248,Rhinichthys osculus,rhinichthys,osculus,ad860290-3ef6-4c02-9bb5-cf074d85ee8e,cyprinidae,rhinichthys,osculus,47.6532,-122.31637,,,,,,,,,,,,1,1,?
VTO:0031728,Gallus gallus,gallus,gallus,8921d8e0-c92e-4a4f-9557-ffbd2f75dfc6,phasianidae,gallus,gallus,30.2850252,77.9746914,?,1,1,1,1,1,?,1,1,1,?,,,
VTO:0056977,Batrachoididae,batrachoididae,,7374cd0d-fb2f-4080-827c-768a0d979b4d,batrachoididae,porichthys,notatus,47.766667,-122.85,,,,,,,,,,,,1,1,?
VTO:0056977,Batrachoididae,batrachoididae,,8eb54682-3f16-4ddb-8cfd-9dca52e3db0a,batrachoididae,porichthys,notatus,47.766667,-122.85,,,,,,,,,,,,1,1,?
VTO:0042683,Blenniidae,blenniidae,,54978650-c92b-4b1e-aa6d-b7305c9d0598,blenniidae,blenniella,paula,-17.18,176.9,,,,,,,,,,,,0 and 1,1,0
VTO:0003187,Euphlyctis cyanophlyctis,euphlyctis,cyanophlyctis,ff141e8d-0413-4bdf-aebe-9318765b5430,dicroglossidae,euphlyctis,cyanophlyctis,21.1833333,83.5833333,0,1,1,?,?,?,?,?,1,?,?,,,
VTO:0012970,Castor canadensis,castor,canadensis,b21b6f5a-1a3a-45c5-aa47-e1cbf986d2df,castoridae,castor,canadensis,45.70724,-78.40742,1,1,1,1,1,1,?,?,1,?,?,,,
VTO:0033069,Alligator mississippiensis,alligator,mississippiensis,7eb866b5-4c65-4ab9-bb61-16e7f1066637,alligatoridae,alligator,mississippiensis,31.284175,-81.291307,?,1,1,1,1,1,0,1,1,?,?,,,
VTO:0045957,Pseudochromidae,pseudochromidae,,98700096-10b5-4bdb-b94e-6c62377d5cce,pseudochromidae,pseudochromis,,3.0111,131.808,,,,,,,,,,,,0 and 1,1,0
VTO:0007441,Rhinella poeppigii,rhinella,poeppigii,fcf7d830-e95d-4093-8971-18dc2fd5f955,bufonidae,rhinella,poeppigii,-13.1667,-72.5333,?,?,?,?,?,?,?,?,1,?,?,,,
VTO:0012274,Oryctolagus cuniculus,oryctolagus,cuniculus,1e7c331e-630c-4a4d-a7ee-67008455f366,leporidae,oryctolagus,cuniculus,8.7269003,-71.0807705,1,1,1,1,1,1,?,?,1,?,?,,,
VTO:0002698,Ceratobatrachus guentheri,ceratobatrachus,guentheri,11e7974f-bd4d-4a97-a2bb-0b936e2546ce,ceratobatrachidae,ceratobatrachus,guentheri,-7.0419,155.8479,?,1,?,?,?,?,?,1,1,?,?,,,
VTO:0034556,Clupeidae,clupeidae,,a44d48da-24f5-465b-afe9-6917c66b435f,clupeidae,escualosa,thoracata,-12.475,130.842,,,,,,,,,,,,0 and 1,1,0
VTO:0034568,Escualosa thoracata,escualosa,thoracata,a44d48da-24f5-465b-afe9-6917c66b435f,clupeidae,escualosa,thoracata,-12.475,130.842,,,,,,,,,,,,1,?,?
VTO:0007436,Rhinella schneideri,rhinella,schneideri,07a5fb7c-ed64-464d-a2d6-7375d7192a1e,bufonidae,rhinella,schneideri,-27.1839,-55.725,?,?,?,?,?,?,?,?,1,?,?,,,
VTO:0057869,Stomiidae,stomiidae,,89698eab-8f64-4e92-b700-d7518b83e762,stomiidae,photostomias,atrox,4.82,-4.0,,,,,,,,,,,,1,0 and 1,?
VTO:0038708,Nocomis leptocephalus,nocomis,leptocephalus,2c7abbfe-d10e-4d0f-8ca6-9f73a1d39e05,cyprinidae,nocomis,leptocephalus,36.7878,-80.6269,,,,,,,,,,,,1,1,?
VTO:0007366,Anaxyrus terrestris,anaxyrus,terrestris,95c83a6d-c77f-4955-b21a-f25cc37bb3d9,bufonidae,anaxyrus,terrestris,31.0658,-82.7818,?,?,?,?,?,?,?,?,1,?,?,,,
VTO:0038605,Hoplias malabaricus,hoplias,malabaricus,a7645bdc-c184-452d-8873-278cccb088bc,erythrinidae,hoplias,malabaricus,-15.78,-57.5,,,,,,,,,,,,1,1,?
VTO:0011432,Tursiops truncatus,tursiops,truncatus,8f26b7dc-db74-4b3c-b93f-bef7e430ca85,delphinidae,tursiops,truncatus,35.7819,-75.5375,?,?,1,1,1,1,?,?,1,?,?,,,
VTO:0057954,Stomias boa,stomias,boa,49ab1c91-30d2-4981-92b6-45e1fd73c505,stomiidae,stomias,boa,33.2,-64.58,,,,,,,,,,,,1,1,?
VTO:0057869,Stomiidae,stomiidae,,49ab1c91-30d2-4981-92b6-45e1fd73c505,stomiidae,stomias,boa,33.2,-64.58,,,,,,,,,,,,1,0 and 1,?
VTO:0044922,Morone americana,morone,americana,269f60f9-b896-4121-878b-33589c998b99,moronidae,morone,americana,38.8637,-76.4458,,,,,,,,,,,,1,1,?
VTO:0042683,Blenniidae,blenniidae,,1c601eef-ae91-4339-b8a4-165a52920714,blenniidae,ecsenius,nalolo,-9.3983,46.2067,,,,,,,,,,,,0 and 1,1,0
VTO:0040250,Rhinichthys cobitis,rhinichthys,cobitis,eeb0050d-c979-4166-855e-4df9146b922b,cyprinidae,rhinichthys,cobitis,32.9101,-110.56,,,,,,,,,,,,1,?,?
VTO:0043665,Nototheniidae,nototheniidae,,b93b6ab5-62bc-4bc7-89c7-553be60cf3e7,nototheniidae,pagothenia,borchgrevinki,-78.27,-167.43,,,,,,,,,,,,?,1,?
VTO:0043698,Pagothenia borchgrevinki,pagothenia,borchgrevinki,b93b6ab5-62bc-4bc7-89c7-553be60cf3e7,nototheniidae,pagothenia,borchgrevinki,-78.27,-167.43,,,,,,,,,,,,?,1,?
VTO:0006847,Osteopilus septentrionalis,osteopilus,septentrionalis,4280539e-9e6d-4ab8-b246-32e576e2d1c9,hylidae,osteopilus,septentrionalis,25.3944,-80.5844,?,1,?,?,?,?,?,1,1,?,?,,,
VTO:0057324,Myctophidae,myctophidae,,cefc3fca-d2c8-432c-b7f4-260be006d6e1,myctophidae,lampanyctus,pusillus,32.33,-64.27,,,,,,,,,,,,1,?,?
VTO:0002866,Hylarana galamensis,hylarana,galamensis,12495f33-824b-4359-a0a9-6c75d3056c99,ranidae,hylarana,galamensis,8.18,0.97,0,1,1,1,?,?,?,?,1,?,?,,,
VTO:0057869,Stomiidae,stomiidae,,45902476-68d7-47e9-ab98-835c89fb35f5,stomiidae,melanostomias,bartonbeani,-27.23,2.93,,,,,,,,,,,,1,0 and 1,?
VTO:0006847,Osteopilus septentrionalis,osteopilus,septentrionalis,767eb0c2-2fb5-41ab-ab8f-348e90171ee3,hylidae,osteopilus,septentrionalis,23.1333,-82.3667,?,1,?,?,?,?,?,1,1,?,?,,,
VTO:0007671,Leptodactylus melanonotus,leptodactylus,melanonotus,03ea3235-9c18-4fc5-86d4-3376486584bd,leptodactylidae,leptodactylus,melanonotus,-0.252778,-79.3794,?,1,1,?,?,?,?,?,?,?,?,,,
VTO:0049110,Labridae,labridae,,c8f14021-26a5-4e8a-bec0-076034f99633,labridae,bodianus,mesothorax,-19.1606,179.756,,,,,,,,,,,,0 and 1,1,0
VTO:0049110,Labridae,labridae,,5c33b50a-cc05-4cd1-9591-e4f34233f05c,labridae,halichoeres,,15.6192,114.23,,,,,,,,,,,,0 and 1,1,0
VTO:0008116,Dasypus novemcinctus,dasypus,novemcinctus,e3c0b6b7-6d87-4213-91a7-20a5660a3c29,dasypodidae,dasypus,novemcinctus,9.98,-72.72,1,1,1,1,1,1,?,?,1,?,?,,,
VTO:0042308,Acanthuridae,acanthuridae,,c006b013-bc35-469c-bb9f-e5fef523b0ed,acanthuridae,ctenochaetus,binotatus,21.9222,120.736,,,,,,,,,,,,1,1,?
VTO:0007450,Rhinella margaritifera,rhinella,margaritifera,91a63de0-fb3e-443b-9e98-033c7703ddd3,bufonidae,rhinella,margaritifera,-0.620556,-77.6303,?,?,?,?,?,?,?,?,1,?,?,,,
VTO:0011432,Tursiops truncatus,tursiops,truncatus,cf7b32a3-f2a9-4b83-ac83-6071e311285b,delphinidae,tursiops,truncatus,36.83,-75.97,?,?,1,1,1,1,?,?,1,?,?,,,
VTO:0042511,Zoarcidae,zoarcidae,,08261313-9684-49d8-a5c0-e2d70fcae8b6,zoarcidae,bothrocara,hollandi,42.9708,140.153,,,,,,,,,,,,0 and 1,1,0
VTO:0002670,Ascaphus truei,ascaphus,truei,a2ba856e-8d2a-443d-bbc8-9ccff41ac9c3,leiopelmatidae,ascaphus,truei,43.845,-123.64,?,1,?,1,1,1,?,1,?,?,?,,,
VTO:0049110,Labridae,labridae,,825685be-5f0d-4ab5-b3fb-4f7c8b0bebca,labridae,cirrhilabrus,punctatus,-13.3389,-176.203,,,,,,,,,,,,0 and 1,1,0
VTO:0057869,Stomiidae,stomiidae,,3368e42b-4387-4970-93df-5f896c7ea5e0,stomiidae,astronesthes,gemmifer,32.02,-63.83,,,,,,,,,,,,1,0 and 1,?
VTO:0057118,Bythitidae,bythitidae,,4e47534c-32ec-49b7-820d-71b772164b63,bythitidae,dinematichthys,iluocoeteoides,-18.9825,-179.87,,,,,,,,,,,,0 and 1,?,0
VTO:0037397,Rhamphichthyidae,rhamphichthyidae,,373f1749-7095-4d91-8301-9e6e47f17d49,rhamphichthyidae,gymnorhamphichthys,hypostomus,-3.03306,-60.385,,,,,,,,,,,,0,1,0
VTO:0062066,Gymnorhamphichthys hypostomus,gymnorhamphichthys,hypostomus,373f1749-7095-4d91-8301-9e6e47f17d49,rhamphichthyidae,gymnorhamphichthys,hypostomus,-3.03306,-60.385,,,,,,,,,,,,0,1,0
VTO:0057324,Myctophidae,myctophidae,,c0037a7a-6d87-49c6-82c6-47111e40aa2a,myctophidae,myctophum,punctatum,37.28,1.07,,,,,,,,,,,,1,?,?
VTO:0049110,Labridae,labridae,,4eed597a-40d6-4626-8f9a-7f34ff7b0ee8,labridae,labroides,dimidiatus,-20.2083,57.3917,,,,,,,,,,,,0 and 1,1,0
VTO:0052741,Cottidae,cottidae,,59bdfcc3-7b7a-4c08-af18-bd5aa5bc6608,cottidae,cottus,asper,45.515,-122.361,,,,,,,,,,,,0 and 1,1,0
VTO:0007185,Incilius alvarius,incilius,alvarius,f1086ab9-fe68-4597-a2eb-1413fe453533,bufonidae,incilius,alvarius,33.4147,-111.90900000000002,?,?,?,?,?,?,?,?,1,?,?,,,
VTO:0007366,Anaxyrus terrestris,anaxyrus,terrestris,8d7b6201-0f82-44d8-92a0-584b8a37a8bb,bufonidae,anaxyrus,terrestris,34.93,-77.02,?,?,?,?,?,?,?,?,1,?,?,,,
VTO:0040295,Semotilus corporalis,semotilus,corporalis,b0f75d43-02f1-4e0e-9dfe-a5520ef6e78b,cyprinidae,semotilus,corporalis,37.9942,-78.7231,,,,,,,,,,,,1,1,?
VTO:0045957,Pseudochromidae,pseudochromidae,,e224e048-13d4-49f1-8f9b-8d834b1a1b11,pseudochromidae,pseudochromis,marshallensis,-5.23,145.75,,,,,,,,,,,,0 and 1,1,0
VTO:0011432,Tursiops truncatus,tursiops,truncatus,912f5924-67e4-4ca9-a78e-524a7127b6ea,delphinidae,tursiops,truncatus,35.23,-75.62,?,?,1,1,1,1,?,?,1,?,?,,,
VTO:0006847,Osteopilus septentrionalis,osteopilus,septentrionalis,c9b7c403-d0eb-4e4f-a692-ee537b486f82,hylidae,osteopilus,septentrionalis,25.4017,-80.6567,?,1,?,?,?,?,?,1,1,?,?,,,
VTO:0034250,Ophichthidae,ophichthidae,,90e7fbd5-666f-4feb-958d-b97c5848d1ae,ophichthidae,lamnostoma,orientalis,-3.5417,143.6,,,,,,,,,,,,0,?,0
VTO:0037462,Apteronotidae,apteronotidae,,beca7fab-45fa-4810-9319-54d8da8bde5d,apteronotidae,adontosternarchus,clarkae,-3.133,-60.058,,,,,,,,,,,,0,1,0
VTO:0042001,Monacanthidae,monacanthidae,,fbd47d20-5d42-4866-9d30-9eeba1368c7c,monacanthidae,stephanolepis,setifer,28.0417,-87.7292,,,,,,,,,,,,0,1,0
VTO:0002646,Scaphiopus couchii,scaphiopus,couchii,68b423e9-9c3c-4cc9-b234-77789c933193,scaphiopodidae,scaphiopus,couchii,29.321397109878983,-103.61546352613615,?,1,?,1,?,?,?,1,1,?,?,,,
VTO:0053690,Syngnathidae,syngnathidae,,dcdb1b96-1ba4-4f82-905f-b21031371e1c,syngnathidae,doryrhamphus,excisus,8.8567,123.41,,,,,,,,,,,,0,?,0
VTO:0049110,Labridae,labridae,,f98dbd7c-de60-4068-9c2a-269d3cf331a5,labridae,thalassoma,hardwicke,-17.18,176.9,,,,,,,,,,,,0 and 1,1,0
VTO:0034336,Congridae,congridae,,790d97d0-5cc7-4232-9498-ba063e7c1c8f,congridae,ariosoma,balearicum,31.98,-63.72,,,,,,,,,,,,0,?,0
VTO:0049110,Labridae,labridae,,41ebbf32-d625-441e-b47c-a545bbf2d51f,labridae,thalassoma,purpureum,20.9,121.9,,,,,,,,,,,,0 and 1,1,0
VTO:0037427,Sternopygidae,sternopygidae,,7e9f9309-d6ac-42bb-afb7-d2b0ce8d1780,sternopygidae,eigenmannia,macrops,6.80981,-59.7987,,,,,,,,,,,,0,1,0
VTO:0041850,Tetraodontidae,tetraodontidae,,ab2ad25b-3c37-4541-a036-ce1afded458a,tetraodontidae,tetraodon,nigroviridis,1.55,110.42,,,,,,,,,,,,0 and 1,1,0
VTO:0052952,Triglidae,triglidae,,f3d9014e-5c69-4488-80bb-af4f38036565,triglidae,prionotus,carolinus,37.2661,-76.1817,,,,,,,,,,,,?,1,?
VTO:0043259,Carangidae,carangidae,,b4d02e7c-25f0-48e3-9f80-7647c09b0e53,carangidae,trachurus,lathami,30.47,-88.33,,,,,,,,,,,,0 and 1,1,0
VTO:0055734,Bothidae,bothidae,,dd9c3ddf-023d-4ec6-b053-51e8119454a1,bothidae,monolene,asaedae,12.6374,-88.4237,,,,,,,,,,,,1,1,?
VTO:0007359,Anaxyrus americanus,anaxyrus,americanus,96365736-f67c-4561-b04b-01bf24a58b58,bufonidae,anaxyrus,americanus,37.5449,-89.4307,?,?,?,?,?,?,?,?,1,?,?,,,
VTO:0042683,Blenniidae,blenniidae,,337f03eb-6912-47d3-a4bb-2d323b551913,blenniidae,aspidontus,taeniatus,5.85,158.33,,,,,,,,,,,,0 and 1,1,0
VTO:0052952,Triglidae,triglidae,,670f66e0-63e1-4a69-8f08-03645ac08ced,triglidae,lepidotrigla,carolae,11.53,-17.18,,,,,,,,,,,,?,1,?
VTO:0045957,Pseudochromidae,pseudochromidae,,12e37ae5-f988-45af-8022-4affb1561a87,pseudochromidae,pseudochromis,jamesi,-19.8,-178.25,,,,,,,,,,,,0 and 1,1,0
VTO:0049110,Labridae,labridae,,077ebcd3-cf11-46cf-a8b1-dee3da87675b,labridae,pteragogus,guttatus,-5.2889,122.07,,,,,,,,,,,,0 and 1,1,0
VTO:0057869,Stomiidae,stomiidae,,30037bf1-da75-4233-8f6a-2f5fe58c95ce,stomiidae,melanostomias,melanopogon,25.13,-67.65,,,,,,,,,,,,1,0 and 1,?
