 "matrix_taxon" , "vto" , "vto_label" , "collection" , "catNum" ,
 "Xenolepidichthys dalgleishi" , "http://purl.obolibrary.org/obo/VTO_0056335" , "Xenolepidichthys dalgleishi" , "YPM" , "(BOC) 524" ,
 "Percopsis omiscomaycus" , "http://purl.obolibrary.org/obo/VTO_0056950" , "Percopsis omiscomaycus" , "UAIC" , "11218.07" ,
 "Aphredoderus sayanus" , "http://purl.obolibrary.org/obo/VTO_0056956" , "Aphredoderus sayanus" , "UAIC" , "10015.11" ,
 "Engraulicypris sardella" , "http://purl.obolibrary.org/obo/VTO_0039050" , "Engraulicypris sardella" , "AMNH" , "31917" ,
 "Pachychilon pictum" , "http://purl.obolibrary.org/obo/VTO_0039264" , "Pachychilon pictum" , "AMNH" , "40973" ,
 "Abramis ballerus" , "http://purl.obolibrary.org/obo/VTO_0039358" , "Ballerus ballerus" , "AMNH" , "20380" ,
 "Gobiobotia puppenheimi" , "http://purl.obolibrary.org/obo/VTO_0039402" , "Gobiobotia pappenheimi" , "AMNH" , "10311SW" ,
 "Acanthorhodeus guichenoti" , "http://purl.obolibrary.org/obo/VTO_0039493" , "Acheilognathus macropterus" , "AMNH" , "10233" ,
 "Capoeta damascina" , "http://purl.obolibrary.org/obo/VTO_0039584" , "Capoeta damascina" , "AMNH" , "40951" ,
 "Thynnichthys thynnoides" , "http://purl.obolibrary.org/obo/VTO_0040104" , "Thynnichthys thynnoides" , "AMNH" , "14570" ,
 "Ischikauia hainanensis" , "http://purl.obolibrary.org/obo/VTO_0040185" , "Metzia formosae" , "AMNH" , "10986" ,
 "Moroco steindachneri" , "http://purl.obolibrary.org/obo/VTO_0040310" , "Phoxinus steindachneri" , "AMNH" , "34765" ,
 "Cyttus novaezelandiae" , "http://purl.obolibrary.org/obo/VTO_0079687" , "Cyttus novaezealandiae" , "AMNH" , "95882" ,
 "Cyttus novaezelandiae" , "http://purl.obolibrary.org/obo/VTO_0079687" , "Cyttus novaezealandiae" , "AMNH" , "95891" ,
 "Cyttus novaezelandiae" , "http://purl.obolibrary.org/obo/VTO_0079687" , "Cyttus novaezealandiae" , "AMS" , "I.10302" ,
 "Glandulocauda melanogenys" , "http://purl.obolibrary.org/obo/VTO_0038426" , "Glandulocauda melanogenys" , "CAS-IU" , "13287" ,
 "Planaltina myersi" , "http://purl.obolibrary.org/obo/VTO_0038423" , "Planaltina myersi" , "CAS-SU" , "18636" ,
 "Aphyocheirodon hemigrammus" , "http://purl.obolibrary.org/obo/VTO_0038120" , "Aphyocheirodon hemigrammus" , "FMNH" , "57821" ,
 "Glandulocauda melanogenys" , "http://purl.obolibrary.org/obo/VTO_0038426" , "Glandulocauda melanogenys" , "FMNH" , "54891" ,
 "Glandulocauda melanogenys" , "http://purl.obolibrary.org/obo/VTO_0038426" , "Glandulocauda melanogenys" , "FMNH" , "54892" ,
 "Glandulocauda melanogenys" , "http://purl.obolibrary.org/obo/VTO_0038426" , "Glandulocauda melanogenys" , "FMNH" , "15025" ,
 "Glandulocauda melanogenys" , "http://purl.obolibrary.org/obo/VTO_0038426" , "Glandulocauda melanogenys" , "FMNH" , "15026" ,
 "Belonostomus sp." , "http://purl.obolibrary.org/obo/VTO_0080337" , "Belonostomus sp. (Arratia 1999)" , "MB" , "f.3541" ,
 "Belonostomus sp." , "http://purl.obolibrary.org/obo/VTO_0080337" , "Belonostomus sp. (Arratia 1999)" , "MB" , "f.3574" ,
 "Belonostomus tenuirostris" , "http://purl.obolibrary.org/obo/VTO_0080338" , "Belonostomus tenuirostris" , "MB" , "f.3569" ,
 "Belonostomus tenuirostris" , "http://purl.obolibrary.org/obo/VTO_0080338" , "Belonostomus tenuirostris" , "MB" , "f.3570" ,
 "Belonostomus tenuirostris" , "http://purl.obolibrary.org/obo/VTO_0080338" , "Belonostomus tenuirostris" , "MB" , "f.3578" ,
 "Belonostomus meunsteri" , "http://purl.obolibrary.org/obo/VTO_0080339" , "Belonostomus meunsteri" , "MB" , "f.3544" ,
 "Aspidorhynchus ? lepturus" , "http://purl.obolibrary.org/obo/VTO_0080340" , "Aspidorhynchus? lepturus" , "MB" , "f.3842" ,
 "Aspidorhynchidae ind." , "http://purl.obolibrary.org/obo/VTO_0080341" , "Aspidorhynchidae ind." , "MB" , "f.3842" ,
 "Vinctifer comptoni" , "http://purl.obolibrary.org/obo/VTO_0080343" , "Vinctifer comptoni" , "MB" , "f.3550.1" ,
 "Vinctifer comptoni" , "http://purl.obolibrary.org/obo/VTO_0080343" , "Vinctifer comptoni" , "MB" , "f.3550.2" ,
 "Vinctifer comptoni" , "http://purl.obolibrary.org/obo/VTO_0080343" , "Vinctifer comptoni" , "MB" , "f.3779" ,
 "Oligosarcus jenynsii" , "http://purl.obolibrary.org/obo/VTO_0038050" , "Oligosarcus jenynsii" , "MCP" , "9523" ,
 "Aphyocheirodon hemigrammus" , "http://purl.obolibrary.org/obo/VTO_0038120" , "Aphyocheirodon hemigrammus" , "MCP" , "9152" ,
 "Megalamphodus uruguayensis" , "http://purl.obolibrary.org/obo/VTO_0038304" , "Hyphessobrycon uruguayensis" , "MCP" , "13080" ,
 "Hyphessobrycon bifasciatus" , "http://purl.obolibrary.org/obo/VTO_0038313" , "Hyphessobrycon bifasciatus" , "MCP" , "9976" ,
 "Aphyocharax dentatus" , "http://purl.obolibrary.org/obo/VTO_0038402" , "Aphyocharax dentatus" , "MCP" , "15565" ,
 "Aphyocharacidium bolivianum" , "http://purl.obolibrary.org/obo/VTO_0037963" , "Aphyocharacidium bolivianum" , "MCZ" , "56010" ,
 "Gephyrocharax atricaudatus" , "http://purl.obolibrary.org/obo/VTO_0038411" , "Gephyrocharax atracaudatus" , "MCZ" , "109976" ,
 "Eolates aquensis" , "http://purl.obolibrary.org/obo/VTO_0079064" , "Eolates aquensis" , "MNHN" , "1909-30 (0236) (ex †Smerdis macrurus)" ,
 "Eolates aquensis" , "http://purl.obolibrary.org/obo/VTO_0079064" , "Eolates aquensis" , "MNHN" , "4903 (EMP Aix 52)" ,
 "Eolates aquensis" , "http://purl.obolibrary.org/obo/VTO_0079064" , "Eolates aquensis" , "MNHN" , "11253 (loan of the MCSNV)" ,
 "Eolates gracilis" , "http://purl.obolibrary.org/obo/VTO_0079065" , "Eolates gracilis" , "MNHN" , "Bol 0267*" ,
 "Eolates gracilis" , "http://purl.obolibrary.org/obo/VTO_0079065" , "Eolates gracilis" , "MNHN" , "Bol 0223" ,
 "Planaltina myersi" , "http://purl.obolibrary.org/obo/VTO_0038423" , "Planaltina myersi" , "MNRJ" , "10634" ,
 "Planaltina myersi" , "http://purl.obolibrary.org/obo/VTO_0038423" , "Planaltina myersi" , "MNRJ" , "10635" ,
 "Coptobrycon bilineatus" , "http://purl.obolibrary.org/obo/VTO_0037871" , "Coptobrycon bilineatus" , "MZUSP" , "4516" ,
 "Parecbasis cyclolepis" , "http://purl.obolibrary.org/obo/VTO_0037965" , "Parecbasis cyclolepis" , "MZUSP" , "26146" ,
 "Aphyocheirodon hemigrammus" , "http://purl.obolibrary.org/obo/VTO_0038120" , "Aphyocheirodon hemigrammus" , "MZUSP" , "16637" ,
 "Hollandichthys multifasciatus" , "http://purl.obolibrary.org/obo/VTO_0038158" , "Hollandichthys multifasciatus" , "MZUSP" , "não catalogado" ,
 "Planaltina myersi" , "http://purl.obolibrary.org/obo/VTO_0038423" , "Planaltina myersi" , "MZUSP" , "uncatalogued" ,
 "Glandulocauda melanogenys" , "http://purl.obolibrary.org/obo/VTO_0038426" , "Glandulocauda melanogenys" , "MZUSP" , "26890" ,
 "Glandulocauda melanogenys" , "http://purl.obolibrary.org/obo/VTO_0038426" , "Glandulocauda melanogenys" , "MZUSP" , "26892" ,
 "Bryconella pallidifrons" , "http://purl.obolibrary.org/obo/VTO_0038155" , "Bryconella pallidifrons" , "USNM" , "216205" ,
 "Bryconella pallidifrons" , "http://purl.obolibrary.org/obo/VTO_0038155" , "Bryconella pallidifrons" , "USNM" , "216701" ,
 "Bryconella pallidifrons" , "http://purl.obolibrary.org/obo/VTO_0038155" , "Bryconella pallidifrons" , "USNM" , "236065" ,
 "Gephyrocharax atricaudatus" , "http://purl.obolibrary.org/obo/VTO_0038411" , "Gephyrocharax atracaudatus" , "USNM" , "236086" ,
 "Gephyrocharax atricaudatus" , "http://purl.obolibrary.org/obo/VTO_0038411" , "Gephyrocharax atracaudatus" , "USNM" , "78533" ,
 "Gephyrocharax atricaudatus" , "http://purl.obolibrary.org/obo/VTO_0038411" , "Gephyrocharax atracaudatus" , "USNM" , "329755" ,
 "Gephyrocharax atricaudatus" , "http://purl.obolibrary.org/obo/VTO_0038411" , "Gephyrocharax atracaudatus" , "USNM" , "293217" ,
 "Planaltina myersi" , "http://purl.obolibrary.org/obo/VTO_0038423" , "Planaltina myersi" , "USNM" , "23416" ,
 "Planaltina myersi" , "http://purl.obolibrary.org/obo/VTO_0038423" , "Planaltina myersi" , "USNM" , "221202" ,
 "Planaltina myersi" , "http://purl.obolibrary.org/obo/VTO_0038423" , "Planaltina myersi" , "USNM" , "258458" ,
 "Planaltina myersi" , "http://purl.obolibrary.org/obo/VTO_0038423" , "Planaltina myersi" , "USNM" , "278989" ,
 "Glandulocauda melanogenys" , "http://purl.obolibrary.org/obo/VTO_0038426" , "Glandulocauda melanogenys" , "USNM" , "236093" ,
 "Glandulocauda melanogenys" , "http://purl.obolibrary.org/obo/VTO_0038426" , "Glandulocauda melanogenys" , "USNM" , "177724" ,
 "Glandulocauda melanogenys" , "http://purl.obolibrary.org/obo/VTO_0038426" , "Glandulocauda melanogenys" , "USNM" , "236415" ,
 "Cyttus novaezelandiae" , "http://purl.obolibrary.org/obo/VTO_0079687" , "Cyttus novaezealandiae" , "USNM" , "320593" ,
 "Eolates aquensis" , "http://purl.obolibrary.org/obo/VTO_0079064" , "Eolates aquensis" , "NHM" , "P 3912 (ex †Perca)" ,
 "Eolates gracilis" , "http://purl.obolibrary.org/obo/VTO_0079065" , "Eolates gracilis" , "NHM" , "P 16377" ,
 "Eolates gracilis" , "http://purl.obolibrary.org/obo/VTO_0079065" , "Eolates gracilis" , "NHM" , "P 19007 (ex †L. notaeus)" ,
 "Eolates gracilis" , "http://purl.obolibrary.org/obo/VTO_0079065" , "Eolates gracilis" , "NHM" , "P 23798" ,
 "Eolates gracilis" , "http://purl.obolibrary.org/obo/VTO_0079065" , "Eolates gracilis" , "NHM" , "P 23802-803" ,
 "Eolates gracilis" , "http://purl.obolibrary.org/obo/VTO_0079065" , "Eolates gracilis" , "NHM" , "P 36203 (ex †L. gibbus)" ,
 "Eolates gracilis" , "http://purl.obolibrary.org/obo/VTO_0079065" , "Eolates gracilis" , "NHM" , "P 37225 (ex †L. gibbus)" ,
 "Eolates gracilis" , "http://purl.obolibrary.org/obo/VTO_0079065" , "Eolates gracilis" , "NHM" , "P 62112a-b (two individuals)" ,
 "Lates angustifrons" , "http://purl.obolibrary.org/obo/VTO_0079066" , "Lates angustifrons" , "NHM" , "28228 [1955-12-20: 1722], dry skeleton (Lake Tanganyika)" ,
 "Lates angustifrons" , "http://purl.obolibrary.org/obo/VTO_0079066" , "Lates angustifrons" , "NHM" , "31170 [1936-6-15: 1987-97], [1906-9-8: 87-88], X-rays 293, eight individuals" ,
 "Lates stappersi" , "http://purl.obolibrary.org/obo/VTO_0079067" , "Lates stappersii" , "NHM" , "28228 [1975-4-23:1], dry skeleton (Lake Tanganyika)" ,
 "Lates stappersi" , "http://purl.obolibrary.org/obo/VTO_0079067" , "Lates stappersii" , "NHM" , "28228 [1936-6-15: 1705-6], dry skeleton (Lake Tanganyika)" ,
 "Lates stappersi" , "http://purl.obolibrary.org/obo/VTO_0079067" , "Lates stappersii" , "NHM" , "28228 [1955-12-20:1672], dry skeleton (Lake Tanganyika)" ,
 "Lates stappersi" , "http://purl.obolibrary.org/obo/VTO_0079067" , "Lates stappersii" , "NHM" , "31170 [1955-12-20: 1669-71, 1680], [1936-6-15: 1705-6], [1971-6-23: 76-78], [Tervuren 129887-889], X-rays 289, eight individuals" ,
 "Lates mariae" , "http://purl.obolibrary.org/obo/VTO_0079068" , "Lates mariae" , "NHM" , "[1936-6-15: 1672-86], dry skeleton (Lake Tanganyika)" ,
 "Lates mariae" , "http://purl.obolibrary.org/obo/VTO_0079068" , "Lates mariae" , "NHM" , "[1955-12-20:1667], dry skeleton, two individuals (Lake Tanganyika)" ,
 "Lates mariae" , "http://purl.obolibrary.org/obo/VTO_0079068" , "Lates mariae" , "NHM" , "31170 [1906-9-6: 7], X-rays 291, two individuals  (Lake Tanganyika)" ,
 "Lates mariae" , "http://purl.obolibrary.org/obo/VTO_0079068" , "Lates mariae" , "NHM" , "31170 [1955-12-20: 1928-29,  1936-38, 1955-56, 1972-86], X-rays 290, 16 individuals" ,
 "Gordichthys conquensis" , "http://purl.obolibrary.org/obo/VTO_0066337" , "Gordichthys conquensis" , "UAM" , "1228" ,
 "Gordichthys conquensis" , "http://purl.obolibrary.org/obo/VTO_0066337" , "Gordichthys conquensis" , "UAM" , "447a" ,
 "Gordichthys conquensis" , "http://purl.obolibrary.org/obo/VTO_0066337" , "Gordichthys conquensis" , "UAM" , "447b" ,
 "Gordichthys conquensis" , "http://purl.obolibrary.org/obo/VTO_0066337" , "Gordichthys conquensis" , "UAM" , "480a" ,
 "Gordichthys conquensis" , "http://purl.obolibrary.org/obo/VTO_0066337" , "Gordichthys conquensis" , "UAM" , "480b" ,
 "Gordichthys conquensis" , "http://purl.obolibrary.org/obo/VTO_0066337" , "Gordichthys conquensis" , "UAM" , "509a" ,
 "Gordichthys conquensis" , "http://purl.obolibrary.org/obo/VTO_0066337" , "Gordichthys conquensis" , "UAM" , "509b" ,
 "Gordichthys conquensis" , "http://purl.obolibrary.org/obo/VTO_0066337" , "Gordichthys conquensis" , "UAM" , "598a" ,
 "Gordichthys conquensis" , "http://purl.obolibrary.org/obo/VTO_0066337" , "Gordichthys conquensis" , "UAM" , "598b" ,
 "Gordichthys conquensis" , "http://purl.obolibrary.org/obo/VTO_0066337" , "Gordichthys conquensis" , "UAM" , "631a" ,
 "Gordichthys conquensis" , "http://purl.obolibrary.org/obo/VTO_0066337" , "Gordichthys conquensis" , "UAM" , "631b" ,
 "Gordichthys conquensis" , "http://purl.obolibrary.org/obo/VTO_0066337" , "Gordichthys conquensis" , "UAM" , "700a" ,
 "Gordichthys conquensis" , "http://purl.obolibrary.org/obo/VTO_0066337" , "Gordichthys conquensis" , "UAM" , "700b" ,
 "Gordichthys conquensis" , "http://purl.obolibrary.org/obo/VTO_0066337" , "Gordichthys conquensis" , "UAM" , "735a" ,
 "Gordichthys conquensis" , "http://purl.obolibrary.org/obo/VTO_0066337" , "Gordichthys conquensis" , "UAM" , "735b" ,
 "Gordichthys conquensis" , "http://purl.obolibrary.org/obo/VTO_0066337" , "Gordichthys conquensis" , "UAM" , "794a" ,
 "Gordichthys conquensis" , "http://purl.obolibrary.org/obo/VTO_0066337" , "Gordichthys conquensis" , "UAM" , "794b" ,
 "Gordichthys conquensis" , "http://purl.obolibrary.org/obo/VTO_0066337" , "Gordichthys conquensis" , "UAM" , "843a" ,
 "Gordichthys conquensis" , "http://purl.obolibrary.org/obo/VTO_0066337" , "Gordichthys conquensis" , "UAM" , "843b" ,
 "Gordichthys conquensis" , "http://purl.obolibrary.org/obo/VTO_0066337" , "Gordichthys conquensis" , "UAM" , "928a" ,
 "Gordichthys conquensis" , "http://purl.obolibrary.org/obo/VTO_0066337" , "Gordichthys conquensis" , "UAM" , "928b" ,
 "Gordichthys conquensis" , "http://purl.obolibrary.org/obo/VTO_0066337" , "Gordichthys conquensis" , "UAM" , "929a" ,
 "Gordichthys conquensis" , "http://purl.obolibrary.org/obo/VTO_0066337" , "Gordichthys conquensis" , "UAM" , "929b" ,
 "Gordichthys conquensis" , "http://purl.obolibrary.org/obo/VTO_0066337" , "Gordichthys conquensis" , "UAM" , "951a" ,
 "Gordichthys conquensis" , "http://purl.obolibrary.org/obo/VTO_0066337" , "Gordichthys conquensis" , "UAM" , "951b" ,
 "Gordichthys conquensis" , "http://purl.obolibrary.org/obo/VTO_0066337" , "Gordichthys conquensis" , "UAM" , "960a" ,
 "Gordichthys conquensis" , "http://purl.obolibrary.org/obo/VTO_0066337" , "Gordichthys conquensis" , "UAM" , "960b" ,
 "Gordichthys conquensis" , "http://purl.obolibrary.org/obo/VTO_0066337" , "Gordichthys conquensis" , "UAM" , "985" ,
 "Gordichthys conquensis" , "http://purl.obolibrary.org/obo/VTO_0066337" , "Gordichthys conquensis" , "UAM" , "1279a" ,
 "Gordichthys conquensis" , "http://purl.obolibrary.org/obo/VTO_0066337" , "Gordichthys conquensis" , "UAM" , "1279b" ,
 "Gordichthys conquensis" , "http://purl.obolibrary.org/obo/VTO_0066337" , "Gordichthys conquensis" , "UAM" , "1305a" ,
 "Gordichthys conquensis" , "http://purl.obolibrary.org/obo/VTO_0066337" , "Gordichthys conquensis" , "UAM" , "1305b" ,
 "Rubiesichthys gregalis" , "http://purl.obolibrary.org/obo/VTO_0066339" , "Rubiesichthys gregalis" , "UAM" , "1757a" ,
 "Rubiesichthys gregalis" , "http://purl.obolibrary.org/obo/VTO_0066339" , "Rubiesichthys gregalis" , "UAM" , "1760a" ,
 "Rubiesichthys gregalis" , "http://purl.obolibrary.org/obo/VTO_0066339" , "Rubiesichthys gregalis" , "UAM" , "1761a" ,
 "Rubiesichthys gregalis" , "http://purl.obolibrary.org/obo/VTO_0066339" , "Rubiesichthys gregalis" , "UAM" , "1763" ,
 "Rubiesichthys gregalis" , "http://purl.obolibrary.org/obo/VTO_0066339" , "Rubiesichthys gregalis" , "UAM" , "1764" ,
 "Rubiesichthys gregalis" , "http://purl.obolibrary.org/obo/VTO_0066339" , "Rubiesichthys gregalis" , "UAM" , "1765a" ,
 "Rubiesichthys gregalis" , "http://purl.obolibrary.org/obo/VTO_0066339" , "Rubiesichthys gregalis" , "UAM" , "1768a" ,
 "Rubiesichthys gregalis" , "http://purl.obolibrary.org/obo/VTO_0066339" , "Rubiesichthys gregalis" , "UAM" , "1770a" ,
 "Rubiesichthys gregalis" , "http://purl.obolibrary.org/obo/VTO_0066339" , "Rubiesichthys gregalis" , "UAM" , "1776" ,
 "Rubiesichthys gregalis" , "http://purl.obolibrary.org/obo/VTO_0066339" , "Rubiesichthys gregalis" , "UAM" , "2180" ,
 "Rubiesichthys gregalis" , "http://purl.obolibrary.org/obo/VTO_0066339" , "Rubiesichthys gregalis" , "UAM" , "2181a" ,
 "Rubiesichthys gregalis" , "http://purl.obolibrary.org/obo/VTO_0066339" , "Rubiesichthys gregalis" , "UAM" , "2184a" ,
 "Rubiesichthys gregalis" , "http://purl.obolibrary.org/obo/VTO_0066339" , "Rubiesichthys gregalis" , "UAM" , "2185a" ,
 "Rubiesichthys gregalis" , "http://purl.obolibrary.org/obo/VTO_0066339" , "Rubiesichthys gregalis" , "UAM" , "2187a" ,
 "Rubiesichthys gregalis" , "http://purl.obolibrary.org/obo/VTO_0066339" , "Rubiesichthys gregalis" , "UAM" , "2384" ,
 "Rubiesichthys gregalis" , "http://purl.obolibrary.org/obo/VTO_0066339" , "Rubiesichthys gregalis" , "UAM" , "4987" ,
 "Rubiesichthys gregalis" , "http://purl.obolibrary.org/obo/VTO_0066339" , "Rubiesichthys gregalis" , "UAM" , "4988" ,
 "Rubiesichthys gregalis" , "http://purl.obolibrary.org/obo/VTO_0066339" , "Rubiesichthys gregalis" , "UAM" , "4990" ,
 "Rubiesichthys gregalis" , "http://purl.obolibrary.org/obo/VTO_0066339" , "Rubiesichthys gregalis" , "UAM" , "4991" ,
 "Rubiesichthys gregalis" , "http://purl.obolibrary.org/obo/VTO_0066339" , "Rubiesichthys gregalis" , "UAM" , "4993" ,
 "Rubiesichthys gregalis" , "http://purl.obolibrary.org/obo/VTO_0066339" , "Rubiesichthys gregalis" , "UAM" , "5273a" ,
 "Gordichthys conquensis" , "http://purl.obolibrary.org/obo/VTO_0066337" , "Gordichthys conquensis" , "KUVP" , "123102" ,
 "Gordichthys conquensis" , "http://purl.obolibrary.org/obo/VTO_0066337" , "Gordichthys conquensis" , "KUVP" , "123103" ,
 "Gordichthys conquensis" , "http://purl.obolibrary.org/obo/VTO_0066337" , "Gordichthys conquensis" , "KUVP" , "123105" ,
 "Diplomystus dentatus" , "http://purl.obolibrary.org/obo/VTO_0066355" , "Diplomystus dentatus" , "KUVP" , "16367" ,
 "Diplomystus dentatus" , "http://purl.obolibrary.org/obo/VTO_0066355" , "Diplomystus dentatus" , "KUVP" , "16368" ,
 "Diplomystus dentatus" , "http://purl.obolibrary.org/obo/VTO_0066355" , "Diplomystus dentatus" , "KUVP" , "17326" ,
 "Diplomystus dentatus" , "http://purl.obolibrary.org/obo/VTO_0066355" , "Diplomystus dentatus" , "KUVP" , "17349" ,
 "Diplomystus dentatus" , "http://purl.obolibrary.org/obo/VTO_0066355" , "Diplomystus dentatus" , "KUVP" , "17350-17370" ,
 "Diplomystus dentatus" , "http://purl.obolibrary.org/obo/VTO_0066355" , "Diplomystus dentatus" , "KUVP" , "66362" ,
 "Diplomystus dentatus" , "http://purl.obolibrary.org/obo/VTO_0066355" , "Diplomystus dentatus" , "KUVP" , "75085-75098" ,
 "Diplomystus dentatus" , "http://purl.obolibrary.org/obo/VTO_0066355" , "Diplomystus dentatus" , "KUVP" , "75107" ,
 "Diplomystus dentatus" , "http://purl.obolibrary.org/obo/VTO_0066355" , "Diplomystus dentatus" , "KUVP" , "75108" ,
 "Diplomystus dentatus" , "http://purl.obolibrary.org/obo/VTO_0066355" , "Diplomystus dentatus" , "KUVP" , "75109" ,
 "Diplomystus dentatus" , "http://purl.obolibrary.org/obo/VTO_0066355" , "Diplomystus dentatus" , "KUVP" , "75112" ,
 "Diplomystus dentatus" , "http://purl.obolibrary.org/obo/VTO_0066355" , "Diplomystus dentatus" , "KUVP" , "75308" ,
 "Diplomystus dentatus" , "http://purl.obolibrary.org/obo/VTO_0066355" , "Diplomystus dentatus" , "KUVP" , "75309a" ,
 "Diplomystus dentatus" , "http://purl.obolibrary.org/obo/VTO_0066355" , "Diplomystus dentatus" , "KUVP" , "75309b" ,
 "Diplomystus dentatus" , "http://purl.obolibrary.org/obo/VTO_0066355" , "Diplomystus dentatus" , "KUVP" , "75311" ,
 "Diplomystus dentatus" , "http://purl.obolibrary.org/obo/VTO_0066355" , "Diplomystus dentatus" , "KUVP" , "75312" ,
 "Diplomystus dentatus" , "http://purl.obolibrary.org/obo/VTO_0066355" , "Diplomystus dentatus" , "KUVP" , "75039" ,
 "Diplomystus dentatus" , "http://purl.obolibrary.org/obo/VTO_0066355" , "Diplomystus dentatus" , "KUVP" , "80134" ,
 "Diplomystus dentatus" , "http://purl.obolibrary.org/obo/VTO_0066355" , "Diplomystus dentatus" , "KUVP" , "81341" ,
 "Diplomystus dentatus" , "http://purl.obolibrary.org/obo/VTO_0066355" , "Diplomystus dentatus" , "KUVP" , "81342" ,
 "Diplomystus dentatus" , "http://purl.obolibrary.org/obo/VTO_0066355" , "Diplomystus dentatus" , "KUVP" , "81343" ,
 "Diplomystus dentatus" , "http://purl.obolibrary.org/obo/VTO_0066355" , "Diplomystus dentatus" , "KUVP" , "81344" ,
 "Diplomystus dentatus" , "http://purl.obolibrary.org/obo/VTO_0066355" , "Diplomystus dentatus" , "KUVP" , "81345" ,
 "Diplomystus dentatus" , "http://purl.obolibrary.org/obo/VTO_0066355" , "Diplomystus dentatus" , "KUVP" , "uncat." ,
 "Gordichthys conquensis" , "http://purl.obolibrary.org/obo/VTO_0066337" , "Gordichthys conquensis" , "ADR" , "0035" ,
 "Gordichthys conquensis" , "http://purl.obolibrary.org/obo/VTO_0066337" , "Gordichthys conquensis" , "ADR" , "0039" ,
 "Gordichthys conquensis" , "http://purl.obolibrary.org/obo/VTO_0066337" , "Gordichthys conquensis" , "ADR" , "0080" ,
